company_code,news_id,sentiment_score,sentiment_level
LHX,2495,0.000000,Neutral
BA,2495,0.081879,Neutral
NOC,2496,0.113922,Neutral
LHX,2496,0.000000,Neutral
BA,2496,-0.035891,Neutral
RTX,2496,0.323127,Somewhat-Bullish
LHX,2497,0.000000,Neutral
LMT,2497,0.218354,Somewhat-Bullish
BA,2497,-0.030717,Neutral
GOOG,2498,0.000000,Neutral
LMT,2498,0.296671,Somewhat-Bullish
GD,2498,0.296671,Somewhat-Bullish
LHX,2498,-0.380416,Bearish
LMT,2499,0.311566,Somewhat-Bullish
NOC,2499,0.232130,Somewhat-Bullish
LHX,2499,0.204608,Somewhat-Bullish
LHX,2500,0.187784,Somewhat-Bullish
LMT,2500,0.421908,Bullish
LMT,2501,0.000000,Neutral
NOC,2501,0.133178,Neutral
GD,2501,0.152944,Somewhat-Bullish
LHX,2501,0.131586,Neutral
GDDY,2502,0.030665,Neutral
LHX,2502,0.019372,Neutral
LMT,2503,0.000000,Neutral
LHX,2503,0.000000,Neutral
HON,2503,0.000000,Neutral
LHX,2504,0.386944,Bullish
LHX,2505,0.000000,Neutral
LMT,2505,0.203250,Somewhat-Bullish
NOC,2505,0.080549,Neutral
LHX,2506,0.000000,Neutral
WAB,2507,0.289643,Somewhat-Bullish
LHX,2507,-0.059724,Neutral
LHX,2508,0.236874,Somewhat-Bullish
NOC,2509,0.072354,Neutral
IVZ,2509,0.061825,Neutral
GD,2509,0.072354,Neutral
LHX,2509,0.072354,Neutral
LMT,2510,0.066732,Neutral
NOC,2510,0.051057,Neutral
IVZ,2510,0.095178,Neutral
GD,2510,0.066732,Neutral
LHX,2510,0.020965,Neutral
LHX,2511,0.075592,Neutral
LHX,2512,0.386944,Bullish
BLK,2513,0.110532,Neutral
NVDA,2513,0.000000,Neutral
AVGO,2513,0.194168,Somewhat-Bullish
C,2513,0.010079,Neutral
BAC,2513,0.000000,Neutral
GM,2513,0.000000,Neutral
JPM,2513,0.110532,Neutral
NKE,2513,0.000000,Neutral
COST,2513,0.018403,Neutral
WFC,2513,0.204998,Somewhat-Bullish
LHX,2513,0.034232,Neutral
GE,2513,0.204998,Somewhat-Bullish
PANW,2513,0.066009,Neutral
WFC,2514,0.216444,Somewhat-Bullish
INTC,2514,0.211961,Somewhat-Bullish
MU,2514,0.174505,Somewhat-Bullish
NKE,2514,0.069766,Neutral
LHX,2514,0.086258,Neutral
GE,2514,0.222905,Somewhat-Bullish
LHX,2515,0.379910,Bullish
NOC,2515,0.050758,Neutral
LHX,2516,0.083071,Neutral
LHX,2517,0.000000,Neutral
LHX,2518,0.386944,Bullish
LMT,2519,0.171208,Somewhat-Bullish
NOC,2519,0.171208,Somewhat-Bullish
LHX,2519,0.171208,Somewhat-Bullish
BA,2519,0.171208,Somewhat-Bullish
LHX,2520,0.392403,Bullish
HWM,2520,0.000000,Neutral
NOC,2521,0.087946,Neutral
HON,2521,0.087946,Neutral
TDY,2521,0.087946,Neutral
LMT,2521,0.087946,Neutral
LHX,2521,0.087946,Neutral
BA,2521,0.087946,Neutral
LHX,2522,0.175083,Somewhat-Bullish
LMT,2522,-0.129612,Neutral
BA,2522,0.085260,Neutral
NOC,2523,0.366370,Bullish
GD,2523,0.083641,Neutral
LHX,2523,0.205973,Somewhat-Bullish
RTX,2523,0.034964,Neutral
LMT,2524,0.053920,Neutral
NOC,2524,0.053920,Neutral
GD,2524,0.053920,Neutral
LHX,2524,0.053920,Neutral
RTX,2524,0.053920,Neutral
LMT,2525,0.248031,Somewhat-Bullish
NOC,2525,0.239987,Somewhat-Bullish
LHX,2525,0.193760,Somewhat-Bullish
RTX,2525,0.207368,Somewhat-Bullish
LHX,2526,0.200910,Somewhat-Bullish
LMT,2526,0.257189,Somewhat-Bullish
NOC,2526,0.246434,Somewhat-Bullish
LHX,2527,0.143124,Neutral
BA,2527,0.322860,Somewhat-Bullish
LMT,2528,0.266394,Somewhat-Bullish
NOC,2528,0.155190,Somewhat-Bullish
LHX,2528,0.206575,Somewhat-Bullish
RTX,2528,0.254089,Somewhat-Bullish
TXT,2529,-0.120865,Neutral
NOC,2529,0.088767,Neutral
GD,2529,0.248674,Somewhat-Bullish
LHX,2529,-0.120865,Neutral
LHX,2530,0.377749,Bullish
LHX,2531,0.070908,Neutral
MS,2531,0.205974,Somewhat-Bullish
LHX,2532,0.083071,Neutral
LHX,2533,0.000000,Neutral
LMT,2534,0.033985,Neutral
NOC,2534,0.033985,Neutral
LHX,2534,0.033985,Neutral
LMT,2535,-0.068964,Neutral
LHX,2535,0.067726,Neutral
LDOS,2535,0.167494,Somewhat-Bullish
LHX,2536,0.386944,Bullish
NOC,2537,0.062256,Neutral
IVZ,2537,0.110135,Neutral
GD,2537,0.062256,Neutral
LHX,2537,0.062256,Neutral
LMT,2538,0.024172,Neutral
NOC,2538,0.085171,Neutral
LHX,2538,0.084833,Neutral
LHX,2539,0.062234,Neutral
LMT,2539,0.006276,Neutral
TDG,2539,0.199764,Somewhat-Bullish
TXT,2540,0.000000,Neutral
HON,2540,0.074217,Neutral
TDY,2540,0.074217,Neutral
LHX,2540,0.077487,Neutral
BA,2540,0.000000,Neutral
LHX,2541,0.320336,Somewhat-Bullish
LMT,2541,0.219458,Somewhat-Bullish
TDG,2541,0.555015,Bullish
LHX,2542,0.319247,Somewhat-Bullish
LMT,2542,0.306631,Somewhat-Bullish
LHX,2543,0.083071,Neutral
TDY,2544,0.136047,Neutral
NOC,2544,0.162813,Somewhat-Bullish
LHX,2544,0.053980,Neutral
OXY,2545,0.137817,Neutral
LMT,2545,0.137817,Neutral
NOC,2545,0.137817,Neutral
CVX,2545,0.137817,Neutral
XOM,2545,0.137817,Neutral
WBD,2545,-0.060158,Neutral
GS,2545,-0.194492,Somewhat-Bearish
GD,2545,0.137817,Neutral
LHX,2545,0.137817,Neutral
TDY,2546,0.136047,Neutral
NOC,2546,0.162813,Somewhat-Bullish
LHX,2546,0.053980,Neutral
LMT,2547,0.005476,Neutral
GD,2547,0.004987,Neutral
LHX,2547,0.034756,Neutral
BA,2547,0.013402,Neutral
LMT,2548,0.000000,Neutral
NOC,2548,0.000000,Neutral
GD,2548,0.000000,Neutral
LHX,2548,0.000000,Neutral
NOC,2549,0.072027,Neutral
IVZ,2549,0.061425,Neutral
GD,2549,0.072027,Neutral
LHX,2549,0.072027,Neutral
BAC,2550,0.078971,Neutral
WFC,2550,0.078971,Neutral
GS,2550,0.078971,Neutral
LHX,2550,0.524457,Bullish
LHX,2551,0.386944,Bullish
AAPL,2552,-0.203673,Somewhat-Bearish
ULTA,2552,0.000000,Neutral
CAT,2552,-0.108079,Neutral
GEHC,2552,0.064204,Neutral
LHX,2552,0.335263,Somewhat-Bullish
LHX,2553,0.053140,Neutral
LMT,2553,0.005293,Neutral
LDOS,2553,0.191467,Somewhat-Bullish
ANET,2554,0.077120,Neutral
MS,2554,0.057179,Neutral
WDC,2554,0.065405,Neutral
LHX,2554,0.497279,Bullish
ON,2554,-0.099869,Neutral
TER,2555,0.018850,Neutral
HON,2555,0.018850,Neutral
ISRG,2555,0.018850,Neutral
LHX,2555,0.018850,Neutral
ZBRA,2555,0.018850,Neutral
BA,2555,0.018850,Neutral
LHX,2556,0.316040,Somewhat-Bullish
LMT,2557,0.146740,Neutral
NOC,2557,0.100083,Neutral
JPM,2557,0.058212,Neutral
TDG,2557,-0.055275,Neutral
WBD,2557,0.098065,Neutral
GD,2557,0.050408,Neutral
LHX,2557,0.067293,Neutral
LHX,2558,0.098228,Neutral
LMT,2558,0.005681,Neutral
TXT,2559,0.166013,Somewhat-Bullish
LMT,2559,0.131573,Neutral
NOC,2559,0.149676,Neutral
LHX,2559,0.317671,Somewhat-Bullish
BA,2559,0.211722,Somewhat-Bullish
RTX,2559,0.131573,Neutral
LMT,2560,0.265118,Somewhat-Bullish
NOC,2560,0.265118,Somewhat-Bullish
GD,2560,0.265118,Somewhat-Bullish
LHX,2560,0.353483,Bullish
BA,2560,0.265118,Somewhat-Bullish
TFC,2561,0.045406,Neutral
BAC,2561,0.045406,Neutral
VZ,2561,0.175598,Somewhat-Bullish
WFC,2561,0.045406,Neutral
LHX,2561,0.428104,Bullish
TXT,2562,0.283507,Somewhat-Bullish
NOC,2562,0.107719,Neutral
GD,2562,0.072660,Neutral
LHX,2562,0.089470,Neutral
NOC,2563,0.125617,Neutral
GD,2563,0.104390,Neutral
LHX,2563,0.000000,Neutral
BA,2563,0.162900,Somewhat-Bullish
TER,2564,0.078482,Neutral
HON,2564,0.078482,Neutral
ISRG,2564,0.078482,Neutral
LHX,2564,0.078482,Neutral
ZBRA,2564,0.078482,Neutral
BA,2564,0.078482,Neutral
LHX,2565,0.043011,Neutral
LHX,2566,0.000000,Neutral
GD,2567,0.079749,Neutral
LHX,2567,0.078516,Neutral
NOC,2567,0.128083,Neutral
LMT,2568,0.052269,Neutral
NOC,2568,0.123273,Neutral
LHX,2568,0.219972,Somewhat-Bullish
RTX,2568,0.527374,Bullish
GD,2569,0.097047,Neutral
LHX,2569,0.292579,Somewhat-Bullish
NOC,2569,0.116813,Neutral
NOC,2570,0.122040,Neutral
GD,2570,0.101406,Neutral
LHX,2570,0.000000,Neutral
BA,2570,0.279962,Somewhat-Bullish
GD,2571,0.123668,Neutral
LHX,2571,0.080439,Neutral
NOC,2571,0.096865,Neutral
LHX,2572,-0.057219,Neutral
LDOS,2572,0.050188,Neutral
NOC,2573,0.112693,Neutral
GD,2573,0.093612,Neutral
LHX,2573,0.000000,Neutral
BA,2573,0.356099,Bullish
NOC,2574,0.068505,Neutral
LHX,2574,0.068505,Neutral
LHX,2575,0.386944,Bullish
NOC,2576,0.121582,Neutral
GD,2576,0.101024,Neutral
LHX,2576,0.000000,Neutral
RTX,2576,0.354126,Bullish
LHX,2577,0.155473,Somewhat-Bullish
HII,2578,-0.117033,Neutral
LMT,2578,-0.117033,Neutral
GD,2578,-0.117033,Neutral
LHX,2578,-0.117033,Neutral
GD,2579,0.089954,Neutral
LHX,2579,0.000000,Neutral
LMT,2579,0.240183,Somewhat-Bullish
HII,2580,-0.116683,Neutral
LMT,2580,-0.116683,Neutral
GD,2580,-0.116683,Neutral
LHX,2580,-0.116683,Neutral
C,2581,0.006993,Neutral
GS,2581,0.006993,Neutral
LHX,2581,0.400291,Bullish
LHX,2582,0.125155,Neutral
LMT,2583,-0.038160,Neutral
LHX,2583,-0.067004,Neutral
FOX,2583,0.075427,Neutral
BA,2583,0.010007,Neutral
RTX,2583,0.014861,Neutral
LMT,2584,-0.045620,Neutral
LHX,2584,-0.079665,Neutral
FOX,2584,0.075730,Neutral
BA,2584,0.011134,Neutral
RTX,2584,0.017077,Neutral
TXT,2585,0.051559,Neutral
LMT,2585,0.137232,Neutral
NOC,2585,0.160652,Somewhat-Bullish
RTX,2585,0.110779,Neutral
HII,2585,0.060907,Neutral
IVZ,2585,0.126294,Neutral
GD,2585,0.122114,Neutral
LHX,2585,0.060907,Neutral
BA,2585,0.137744,Neutral
OXY,2586,0.189248,Somewhat-Bullish
NOC,2586,0.157604,Somewhat-Bullish
CVX,2586,0.189248,Somewhat-Bullish
COP,2586,0.189248,Somewhat-Bullish
XOM,2586,0.189248,Somewhat-Bullish
BKR,2586,0.189248,Somewhat-Bullish
SLB,2586,0.189248,Somewhat-Bullish
GD,2586,0.138805,Neutral
LHX,2586,0.138805,Neutral
NOC,2587,-0.029415,Neutral
BAC,2587,0.156837,Somewhat-Bullish
JPM,2587,0.263173,Somewhat-Bullish
IVZ,2587,0.190637,Somewhat-Bullish
TFC,2587,0.061099,Neutral
FSLR,2587,0.190637,Somewhat-Bullish
EA,2587,0.273131,Somewhat-Bullish
LHX,2587,-0.029415,Neutral
PLTR,2587,0.388960,Bullish
TXT,2588,0.051963,Neutral
LMT,2588,0.149457,Neutral
NOC,2588,0.161838,Somewhat-Bullish
RTX,2588,0.111800,Neutral
HII,2588,0.061023,Neutral
IVZ,2588,0.113772,Neutral
GD,2588,0.127581,Neutral
LHX,2588,0.061023,Neutral
BA,2588,0.143814,Neutral
LMT,2589,0.318934,Somewhat-Bullish
NOC,2589,0.309385,Somewhat-Bullish
LHX,2589,0.226103,Somewhat-Bullish
AMAT,2590,0.018706,Neutral
UAL,2590,-0.061202,Neutral
CVX,2590,0.107425,Neutral
DDOG,2590,0.092641,Neutral
RTX,2590,0.358429,Bullish
GD,2590,0.200800,Somewhat-Bullish
LHX,2590,0.200800,Somewhat-Bullish
NVDA,2590,0.018706,Neutral
HII,2590,0.200800,Somewhat-Bullish
DAL,2590,-0.061202,Neutral
LMT,2590,0.200800,Somewhat-Bullish
XOM,2590,0.107425,Neutral
LDOS,2590,0.358429,Bullish
UAL,2591,-0.182269,Somewhat-Bearish
NOC,2591,0.137989,Neutral
LHX,2591,0.137989,Neutral
DAL,2591,-0.182269,Somewhat-Bearish
NOC,2592,0.044314,Neutral
CVX,2592,-0.035294,Neutral
KO,2592,-0.355098,Bearish
COP,2592,0.000000,Neutral
BKR,2592,0.000000,Neutral
SLB,2592,-0.092345,Neutral
OXY,2592,0.156625,Somewhat-Bullish
PG,2592,-0.355098,Bearish
XOM,2592,-0.092345,Neutral
CDNS,2592,0.175059,Somewhat-Bullish
GD,2592,0.088248,Neutral
LHX,2592,0.088248,Neutral
UAL,2593,-0.101547,Neutral
MSI,2593,0.340371,Somewhat-Bullish
CF,2593,0.138651,Neutral
NOC,2593,0.155745,Somewhat-Bullish
BAC,2593,0.081856,Neutral
DDOG,2593,-0.442674,Bearish
DAL,2593,-0.101547,Neutral
BMY,2593,0.150526,Somewhat-Bullish
GD,2593,0.155745,Somewhat-Bullish
LHX,2593,0.155745,Somewhat-Bullish
C,2594,0.251666,Somewhat-Bullish
NOC,2594,0.228195,Somewhat-Bullish
HII,2594,0.000000,Neutral
HAL,2594,0.331643,Somewhat-Bullish
LMT,2594,0.044827,Neutral
GD,2594,0.240317,Somewhat-Bullish
LHX,2594,-0.401410,Bearish
LMT,2595,-0.239878,Somewhat-Bearish
NOC,2595,-0.122797,Neutral
GD,2595,-0.122797,Neutral
LHX,2595,-0.239878,Somewhat-Bearish
RTX,2595,-0.122797,Neutral
HON,2596,0.070159,Neutral
GD,2596,0.070159,Neutral
LHX,2596,0.070159,Neutral
LMT,2597,0.159844,Somewhat-Bullish
NOC,2597,0.052050,Neutral
GD,2597,0.107617,Neutral
LHX,2597,0.159844,Somewhat-Bullish
A,2598,0.004169,Neutral
D,2598,0.004253,Neutral
CFG,2598,0.003297,Neutral
LHX,2598,0.003524,Neutral
PODD,2598,-0.110266,Neutral
SYY,2598,0.005387,Neutral
IVZ,2598,0.048269,Neutral
GM,2598,0.003524,Neutral
CLX,2598,-0.097823,Neutral
BLK,2598,0.049358,Neutral
KO,2598,-0.097823,Neutral
BMY,2598,0.004444,Neutral
NEE,2598,0.004589,Neutral
ZBRA,2598,-0.079402,Neutral
AMT,2598,-0.004616,Neutral
CAG,2598,-0.092530,Neutral
DXCM,2598,0.004465,Neutral
BAC,2598,0.004444,Neutral
RVTY,2598,-0.097823,Neutral
DVN,2598,-0.113741,Neutral
EXR,2598,-0.087261,Neutral
LHX,2599,-0.097572,Neutral
SBAC,2599,0.004349,Neutral
PSA,2599,0.065668,Neutral
MMM,2599,0.003516,Neutral
KVUE,2599,0.073595,Neutral
BLK,2599,0.093873,Neutral
BMY,2599,-0.094732,Neutral
UDR,2599,0.058861,Neutral
AMT,2599,-0.075723,Neutral
CAG,2599,0.065668,Neutral
LHX,2600,0.386944,Bullish
MSFT,2601,0.106174,Neutral
GOOG,2601,0.622006,Bullish
META,2601,0.106174,Neutral
AAPL,2601,0.181279,Somewhat-Bullish
LMT,2601,0.236946,Somewhat-Bullish
NOC,2601,0.236946,Somewhat-Bullish
LHX,2601,0.236946,Somewhat-Bullish
AMZN,2601,0.095812,Neutral
PLTR,2601,0.216425,Somewhat-Bullish
LHX,2602,0.155473,Somewhat-Bullish
TXT,2603,-0.084150,Neutral
NOC,2603,0.072301,Neutral
GD,2603,0.105433,Neutral
LHX,2603,-0.084150,Neutral
MSI,2604,0.106973,Neutral
T,2604,0.106973,Neutral
VZ,2604,0.106973,Neutral
LHX,2604,0.106973,Neutral
ZBRA,2604,0.106973,Neutral
LMT,2605,0.000000,Neutral
ISRG,2605,0.000000,Neutral
LHX,2605,0.000000,Neutral
LMT,2606,0.110599,Neutral
NOC,2606,0.110599,Neutral
RTX,2606,0.110599,Neutral
GD,2606,0.110599,Neutral
LHX,2606,0.110599,Neutral
TXT,2607,-0.084079,Neutral
NOC,2607,0.070780,Neutral
GD,2607,0.153081,Somewhat-Bullish
LHX,2607,-0.084079,Neutral
LHX,2608,0.184406,Somewhat-Bullish
LMT,2609,0.118348,Neutral
MSI,2609,0.184386,Somewhat-Bullish
NOC,2609,0.063947,Neutral
GD,2609,0.048218,Neutral
LHX,2609,0.268449,Somewhat-Bullish
RTX,2609,0.187130,Somewhat-Bullish
C,2610,-0.096680,Neutral
WFC,2610,0.218536,Somewhat-Bullish
MS,2610,0.290893,Somewhat-Bullish
MU,2610,0.172031,Somewhat-Bullish
SCHW,2610,0.017202,Neutral
DASH,2610,0.255167,Somewhat-Bullish
LHX,2610,0.292938,Somewhat-Bullish
LHX,2611,0.386944,Bullish
LHX,2612,0.176763,Somewhat-Bullish
NOC,2612,-0.089361,Neutral
LHX,2613,0.083071,Neutral
LHX,2614,0.160050,Somewhat-Bullish
LMT,2615,0.218677,Somewhat-Bullish
NOC,2615,0.145546,Neutral
LHX,2615,0.145546,Neutral
LMT,2616,0.000000,Neutral
NOC,2616,0.000000,Neutral
LHX,2616,0.000000,Neutral
QCOM,2616,0.000000,Neutral
RTX,2616,0.000000,Neutral
LMT,2617,0.292538,Somewhat-Bullish
NOC,2617,0.181117,Somewhat-Bullish
LHX,2617,0.217091,Somewhat-Bullish
LHX,2618,0.152609,Somewhat-Bullish
HII,2619,0.174224,Somewhat-Bullish
GD,2619,0.353063,Bullish
LHX,2619,0.370514,Bullish
NOC,2620,0.000000,Neutral
HON,2620,0.000000,Neutral
TDY,2620,0.000000,Neutral
LMT,2620,0.000000,Neutral
TEL,2620,0.000000,Neutral
LHX,2620,0.000000,Neutral
GE,2620,0.000000,Neutral
TXT,2621,-0.084285,Neutral
NOC,2621,0.074439,Neutral
GD,2621,0.181222,Somewhat-Bullish
LHX,2621,-0.084285,Neutral
LMT,2622,0.041363,Neutral
NOC,2622,0.041363,Neutral
HON,2622,0.041363,Neutral
LHX,2622,0.041363,Neutral
ETN,2622,0.041363,Neutral
CSCO,2623,0.219997,Somewhat-Bullish
NOC,2623,0.219997,Somewhat-Bullish
HON,2623,0.219997,Somewhat-Bullish
LMT,2623,0.219997,Somewhat-Bullish
FTNT,2623,0.219997,Somewhat-Bullish
IBM,2623,0.219997,Somewhat-Bullish
RTX,2623,0.219997,Somewhat-Bullish
GD,2623,0.219997,Somewhat-Bullish
LHX,2623,0.219997,Somewhat-Bullish
GE,2623,0.219997,Somewhat-Bullish
PANW,2623,0.219997,Somewhat-Bullish
LHX,2624,0.386944,Bullish
LHX,2625,0.329000,Somewhat-Bullish
LHX,2626,0.114000,Neutral
LMT,2626,0.166738,Somewhat-Bullish
LDOS,2626,0.187145,Somewhat-Bullish
LHX,2627,0.050673,Neutral
TXT,2628,0.042952,Neutral
LMT,2628,0.042952,Neutral
NOC,2628,0.042952,Neutral
LHX,2628,0.042952,Neutral
BA,2628,0.042952,Neutral
LHX,2629,0.155473,Somewhat-Bullish
LHX,2630,0.386944,Bullish
HII,2631,0.304118,Somewhat-Bullish
GD,2631,0.448873,Bullish
LHX,2631,0.388212,Bullish
LHX,2632,0.250857,Somewhat-Bullish
WEC,2633,0.352283,Bullish
APD,2633,0.248606,Somewhat-Bullish
LHX,2633,0.129324,Neutral
TER,2634,0.018953,Neutral
HON,2634,0.018953,Neutral
ISRG,2634,0.018953,Neutral
LHX,2634,0.018953,Neutral
ZBRA,2634,0.018953,Neutral
BA,2634,0.018953,Neutral
LMT,2635,0.245642,Somewhat-Bullish
NOC,2635,0.024852,Neutral
GD,2635,0.159796,Somewhat-Bullish
LHX,2635,0.245642,Somewhat-Bullish
LHX,2636,0.175629,Somewhat-Bullish
NOC,2636,0.242160,Somewhat-Bullish
LMT,2637,0.245865,Somewhat-Bullish
NOC,2637,0.155742,Somewhat-Bullish
GD,2637,0.218612,Somewhat-Bullish
LHX,2637,0.386023,Bullish
LMT,2638,-0.061730,Neutral
LHX,2638,-0.061730,Neutral
TXT,2639,0.050308,Neutral
LHX,2639,0.050308,Neutral
MSFT,2640,0.000000,Neutral
LMT,2640,0.000000,Neutral
LHX,2640,0.000000,Neutral
GE,2640,0.000000,Neutral
BALL,2641,0.040732,Neutral
NOC,2641,0.040732,Neutral
LMT,2641,0.040732,Neutral
RTX,2641,0.040732,Neutral
LHX,2641,0.040732,Neutral
BA,2641,0.040732,Neutral
LHX,2642,0.261806,Somewhat-Bullish
TXT,2642,0.309109,Somewhat-Bullish
META,2643,0.000000,Neutral
NOC,2643,0.076213,Neutral
LHX,2643,0.076213,Neutral
GOOG,2644,0.102575,Neutral
ADSK,2644,0.102575,Neutral
TRMB,2644,0.102575,Neutral
IBM,2644,0.102575,Neutral
LHX,2644,0.102575,Neutral
GE,2644,0.102575,Neutral
LMT,2645,0.153906,Somewhat-Bullish
GD,2645,0.182510,Somewhat-Bullish
LHX,2645,0.074307,Neutral
RTX,2645,0.065934,Neutral
LMT,2646,-0.143279,Neutral
LHX,2646,0.148135,Neutral
BA,2646,0.087116,Neutral
META,2647,0.224168,Somewhat-Bullish
STX,2647,-0.022076,Neutral
NOW,2647,0.104395,Neutral
LRCX,2647,0.222224,Somewhat-Bullish
ALGN,2647,0.103436,Neutral
CMG,2647,-0.076204,Neutral
LHX,2647,0.092221,Neutral
LHX,2648,0.155473,Somewhat-Bullish
LHX,2649,0.420671,Bullish
HII,2650,0.133691,Neutral
LHX,2650,-0.094572,Neutral
HII,2651,0.000000,Neutral
LHX,2651,0.000000,Neutral
LDOS,2651,0.516908,Bullish
HII,2652,0.000000,Neutral
LHX,2652,0.000000,Neutral
BA,2652,0.109450,Neutral
TDY,2653,0.127311,Neutral
LMT,2653,0.105860,Neutral
GD,2653,0.067198,Neutral
LHX,2653,0.151574,Somewhat-Bullish
BA,2653,0.281276,Somewhat-Bullish
HII,2654,0.000000,Neutral
LHX,2654,0.000000,Neutral
BA,2654,0.321389,Somewhat-Bullish
META,2655,0.000000,Neutral
LMT,2655,0.000000,Neutral
NOC,2655,0.000000,Neutral
LHX,2655,0.000000,Neutral
QCOM,2655,0.000000,Neutral
RTX,2655,0.000000,Neutral
LMT,2656,0.106529,Neutral
NOC,2656,0.106529,Neutral
LHX,2656,0.106529,Neutral
ZBRA,2656,0.106529,Neutral
MSFT,2657,0.085657,Neutral
NVDA,2657,0.131301,Neutral
TSLA,2657,0.008936,Neutral
WFC,2657,0.000000,Neutral
SNPS,2657,0.033057,Neutral
CDNS,2657,0.111768,Neutral
LHX,2657,0.024012,Neutral
PFE,2657,0.198649,Somewhat-Bullish
BA,2657,0.193193,Somewhat-Bullish
HII,2658,0.094551,Neutral
NOC,2658,0.129896,Neutral
LHX,2658,-0.066587,Neutral
HII,2659,0.108827,Neutral
TXT,2659,0.401788,Bullish
LHX,2659,-0.076964,Neutral
HII,2660,0.094971,Neutral
GD,2660,0.304487,Somewhat-Bullish
LHX,2660,-0.066897,Neutral
HII,2661,0.079609,Neutral
LHX,2661,0.311411,Somewhat-Bullish
TDG,2661,0.125370,Neutral
HII,2662,0.074248,Neutral
LHX,2662,0.000000,Neutral
BA,2662,0.363692,Bullish
NOC,2663,0.117014,Neutral
TDY,2663,0.117014,Neutral
LMT,2663,0.117014,Neutral
RTX,2663,0.117014,Neutral
LHX,2663,0.117014,Neutral
BA,2663,0.117014,Neutral
LDOS,2663,0.117014,Neutral
HII,2664,0.079249,Neutral
LHX,2664,0.000000,Neutral
RTX,2664,0.061900,Neutral
LHX,2665,0.073283,Neutral
LMT,2666,0.350957,Bullish
LHX,2666,0.241319,Somewhat-Bullish
HII,2667,0.069277,Neutral
LMT,2667,0.247373,Somewhat-Bullish
LHX,2667,0.000000,Neutral
LMT,2668,0.123663,Neutral
LHX,2668,0.013305,Neutral
BA,2668,0.000000,Neutral
LMT,2669,0.000000,Neutral
LHX,2669,0.038195,Neutral
BA,2669,0.000000,Neutral
BALL,2670,0.073519,Neutral
TXT,2670,0.108764,Neutral
LMT,2670,-0.147074,Neutral
BX,2670,0.073519,Neutral
GD,2670,0.108764,Neutral
LHX,2670,-0.147074,Neutral
NOC,2671,0.136891,Neutral
ACN,2671,0.136891,Neutral
GD,2671,0.136891,Neutral
LHX,2671,0.136891,Neutral
BA,2671,0.136891,Neutral
LDOS,2671,0.136891,Neutral
LMT,2672,0.149270,Neutral
NOC,2672,0.146459,Neutral
LHX,2672,0.177510,Somewhat-Bullish
RTX,2672,0.261544,Somewhat-Bullish
LHX,2673,0.272178,Somewhat-Bullish
CCI,2674,0.298286,Somewhat-Bullish
LMT,2674,0.323120,Somewhat-Bullish
LHX,2674,-0.276799,Somewhat-Bearish
LHX,2675,-0.008671,Neutral
NOC,2675,-0.008671,Neutral
CVS,2676,0.209526,Somewhat-Bullish
LHX,2676,0.136934,Neutral
HON,2676,0.136934,Neutral
LHX,2677,-0.386964,Bearish
LMT,2677,-0.027739,Neutral
LMT,2678,0.258080,Somewhat-Bullish
NOC,2678,0.222411,Somewhat-Bullish
LHX,2678,0.222411,Somewhat-Bullish
RTX,2678,0.227022,Somewhat-Bullish
LMT,2679,0.225284,Somewhat-Bullish
NOC,2679,0.239897,Somewhat-Bullish
LHX,2679,0.195844,Somewhat-Bullish
RTX,2679,0.158679,Somewhat-Bullish
LHX,2680,0.172669,Somewhat-Bullish
GOOG,2681,0.000000,Neutral
META,2681,0.000000,Neutral
LHX,2681,0.161007,Somewhat-Bullish
GOOG,2682,0.000000,Neutral
META,2682,0.000000,Neutral
LHX,2682,0.159478,Somewhat-Bullish
LHX,2683,0.095330,Neutral
GD,2684,0.103241,Neutral
LHX,2684,0.026119,Neutral
LMT,2684,0.221957,Somewhat-Bullish
TXT,2685,0.112497,Neutral
GD,2685,0.112497,Neutral
LHX,2685,0.112497,Neutral
LHX,2686,0.215877,Somewhat-Bullish
TXT,2687,0.387186,Bullish
GRMN,2687,-0.045014,Neutral
LHX,2687,0.312451,Somewhat-Bullish
LHX,2688,0.445792,Bullish
CSCO,2689,-0.040052,Neutral
NOC,2689,-0.040052,Neutral
TDY,2689,-0.040052,Neutral
RTX,2689,-0.040052,Neutral
GD,2689,-0.040052,Neutral
LHX,2689,-0.040052,Neutral
LMT,2690,0.064173,Neutral
LHX,2690,-0.099234,Neutral
RTX,2690,0.148986,Neutral
TMUS,2691,-0.138851,Neutral
MDLZ,2691,0.223950,Somewhat-Bullish
FSLR,2691,-0.023175,Neutral
GILD,2691,-0.090950,Neutral
LHX,2691,0.017327,Neutral
FICO,2691,-0.045630,Neutral
LMT,2692,0.066247,Neutral
NOC,2692,0.059367,Neutral
LHX,2692,0.060513,Neutral
LHX,2693,0.300776,Somewhat-Bullish
RTX,2693,0.148167,Neutral
GOOG,2694,0.000000,Neutral
META,2694,0.000000,Neutral
LMT,2694,0.018002,Neutral
LHX,2694,0.018002,Neutral
VZ,2695,0.000000,Neutral
TXN,2695,0.000000,Neutral
PFE,2695,-0.073657,Neutral
MSFT,2695,0.000000,Neutral
HLT,2695,-0.199689,Somewhat-Bearish
MA,2695,0.000000,Neutral
RTX,2695,0.000000,Neutral
CMG,2695,0.000000,Neutral
GD,2695,-0.199689,Somewhat-Bearish
LHX,2695,0.133612,Neutral
GE,2695,0.000000,Neutral
